,0,1,2,3
3342298,7.917950142446764e-08,1.5134151499602626e-11,6.723214457328529e-15,1.6681081150320378e-18
3364665,8.420432163345388e-08,1.563663352050132e-11,7.104082382623106e-15,1.739256879881947e-18
3364666,8.1559881158135e-08,1.53721894729694e-11,6.903640871183852e-15,1.7018130180694257e-18
3378336,6.972020603162105e-08,1.418822196031834e-11,6.00622517986598e-15,1.534169554932408e-18
3382778,7.760243625479653e-08,1.497644498263548e-11,6.603677137733931e-15,1.6457777162827959e-18
3382784,9.16353303058171e-08,1.6379734387737785e-11,7.667332954420197e-15,1.8444759855689764e-18
3383616,8.73536394278707e-08,1.5951565299943053e-11,7.342792243785441e-15,1.783849534319987e-18
3387240,6.482568043473367e-08,1.3698769400632243e-11,5.635233237498845e-15,1.4648656920558635e-18
3396559,4.292780956582162e-08,1.1508982313743758e-11,3.975433224896442e-15,1.154803560404355e-18
3396560,4.181314731352015e-08,1.1397516088513613e-11,3.890944809036503e-15,1.139020539484676e-18
3465283,9.322634190550535e-08,1.6538835547706622e-11,7.787927376089112e-15,1.8670038583030602e-18
3492020,8.392983442459026e-08,1.5609184799614963e-11,7.08327698672599e-15,1.735370287911388e-18
3505109,8.140941856472673e-08,1.5357143213628577e-11,6.89223620924523e-15,1.69968254827511e-18
3506204,8.706408901911737e-08,1.592261025906772e-11,7.32084509764619e-15,1.779749655500891e-18
3529580,7.491577171600775e-08,1.4707778528756586e-11,6.400035155276328e-15,1.6077359843300748e-18
3571576,9.420179255609486e-08,1.6636380612765586e-11,7.861863925073046e-15,1.8808157174492564e-18
3581192,8.73027141818034e-08,1.594647277533632e-11,7.338932246410793e-15,1.7831284600911248e-18
3698251,4.948140223553604e-08,1.2164341580715249e-11,4.4721780116802575e-15,1.2475989250913792e-18
3699841,9.805387362110613e-08,1.702158871926675e-11,8.153841361534082e-15,1.9353591236764395e-18
3734162,8.587774138462356e-08,1.580397549561832e-11,7.23092312164798e-15,1.7629516079357454e-18
3777900,8.005272527549198e-08,1.5221473884705067e-11,6.789402488466955e-15,1.6804724974086953e-18
3783853,1.0222206791691281e-07,1.743840814884749e-11,8.469779334962359e-15,1.9943785240662666e-18
3819775,5.450002378652405e-08,1.2666203735814091e-11,4.8525760952863324e-15,1.3186599202615852e-18
3852474,8.317572274252396e-08,1.5533773631408323e-11,7.026117339247389e-15,1.7246924700977376e-18
3870203,8.341674089763707e-08,1.5557875446919646e-11,7.044385870434256e-15,1.7281051581799968e-18
3899541,8.033198045864326e-08,1.5249399403020203e-11,6.810569284055856e-15,1.6844266013433231e-18
3943211,8.786766020837262e-08,1.6002967377993248e-11,7.381753643414822e-15,1.791127793465359e-18
3952261,7.922491705237881e-08,1.5138693062393746e-11,6.7266568403908215e-15,1.668751176016585e-18
4011971,7.788525978913369e-08,1.50047273360692e-11,6.625114404793723e-15,1.649782346160416e-18
4068592,5.414982827083864e-08,1.2631184184245539e-11,4.8260322123294736e-15,1.3137013391859003e-18
4073054,9.408269549161978e-08,1.6624470906318076e-11,7.852836686292604e-15,1.879129366757643e-18
4112111,8.678403240049886e-08,1.5894604597205857e-11,7.299617555393531e-15,1.7757842036689793e-18
4118151,9.716697482861014e-08,1.6932898840017143e-11,8.086616806426602e-15,1.922801111447441e-18
4147757,8.80702095500924e-08,1.6023222312165234e-11,7.397106341490007e-15,1.7939957837386726e-18
4149241,8.673742610191179e-08,1.588994396734715e-11,7.29608492268027e-15,1.7751242834249148e-18
4177750,8.639692616510148e-08,1.5855893973666116e-11,7.270275938656531e-15,1.7703029865569776e-18
4284847,8.853640842844286e-08,1.606984220000029e-11,7.432442968908933e-15,1.8005969103441056e-18
4290313,7.36893286193517e-08,1.4585134219090974e-11,6.3070740505426955e-15,1.5903702064800092e-18
4292413,8.793559485303829e-08,1.6009760842459813e-11,7.38690290768565e-15,1.792089711674857e-18
4369025,6.118853479687967e-08,1.3335054836848834e-11,5.359547331245192e-15,1.4133656564429805e-18
4369101,7.064536894788857e-08,1.4280738251944638e-11,6.07635005315923e-15,1.5472693666747905e-18
4369102,6.397763255230951e-08,1.3613964612390285e-11,5.5709534774091336e-15,1.4528577879203436e-18
4369103,6.669446289433116e-08,1.3885647646590978e-11,5.776881947026202e-15,1.4913266515017378e-18
4369128,7.14699560776864e-08,1.4363196964924432e-11,6.13885155098179e-15,1.558945079109502e-18
4369141,7.847893811423606e-08,1.5064095168579444e-11,6.670113633138197e-15,1.6581885135042061e-18
4369143,9.093576013280713e-08,1.6309777370436775e-11,7.614307407373583e-15,1.8345704463326698e-18
4369171,7.30064004643819e-08,1.4516841403593999e-11,6.255309923929083e-15,1.5807003093122594e-18
4369172,7.293333616915622e-08,1.450953497407143e-11,6.2497718458728875e-15,1.5796657579962461e-18
4369234,7.742362572649149e-08,1.495856392980498e-11,6.590123778189927e-15,1.6432458549023009e-18
4369270,8.342664510773757e-08,1.5558865867929694e-11,7.0451365830559554e-15,1.7282453964942362e-18
4369285,9.111956887584336e-08,1.6328158244740403e-11,7.628239618218868e-15,1.837173079758689e-18
4369325,9.639440000687189e-08,1.68556413578433e-11,8.028057702368696e-15,1.911861865457602e-18
4369343,8.183126127060418e-08,1.5399327484216327e-11,6.924210757488937e-15,1.7056556152179724e-18
4369359,9.950178017255742e-08,1.7166379374411925e-11,8.263588803499341e-15,1.9558607055180364e-18
4369374,7.820504216021287e-08,1.5036705573177126e-11,6.649353052775773e-15,1.6543102933857456e-18
4369379,9.903933662202417e-08,1.7120135019358587e-11,8.228536819879625e-15,1.949312752344626e-18
4369380,9.005799092410981e-08,1.6222000449567032e-11,7.547774850287038e-15,1.8221417041240615e-18
4369384,1.0015203815583849e-07,1.723140517274003e-11,8.31287661852518e-15,1.965068010539916e-18
4369390,8.999157280024884e-08,1.6215358637180934e-11,7.542740534234966e-15,1.8212012590375073e-18
4369413,7.914197011000987e-08,1.513039836815685e-11,6.72036968412738e-15,1.667576691706266e-18
4369414,7.319359906984319e-08,1.453556126414013e-11,6.2694990772748224e-15,1.5833509413759451e-18
4369424,7.627277621769474e-08,1.4843478978925295e-11,6.502892465125669e-15,1.6269504417982505e-18
4369425,9.41379650533915e-08,1.6629997862495253e-11,7.857025971172154e-15,1.8799119541717804e-18
4369426,9.399101550196585e-08,1.6615302907352685e-11,7.84588758841482e-15,1.877831227171741e-18
4369432,7.471557356085068e-08,1.4687758713240872e-11,6.384860670850772e-15,1.6049012856001217e-18
4369433,7.985002527664631e-08,1.5201203884820486e-11,6.774038370984803e-15,1.6776023739111112e-18
4369434,7.714342776597739e-08,1.493054413375358e-11,6.568885522599823e-15,1.6392784017447952e-18
4369435,7.554868008989181e-08,1.4771069366145e-11,6.4480079163378466e-15,1.6166976281684918e-18
4369443,9.577304980528902e-08,1.679350633768501e-11,7.980961019837635e-15,1.9030638791529764e-18
4369446,6.443933908522782e-08,1.3660135265681868e-11,5.605949597065734e-15,1.4593953053187453e-18
4369451,1.0200723090787826e-07,1.741692444794403e-11,8.453495264586836e-15,1.991336547000198e-18
4369452,8.670086616746811e-08,1.588628797390278e-11,7.293313777484754e-15,1.774606614320254e-18
4369475,8.287843923089901e-08,1.5504045280245832e-11,7.003584044604452e-15,1.7204830946807763e-18
4369477,9.723141480755221e-08,1.693934283791135e-11,8.091501184387388e-15,1.9237135470606563e-18
4369479,6.350290101774118e-08,1.3566491458933716e-11,5.534970097482704e-15,1.4461358434696254e-18
4369485,8.450270904490528e-08,1.5666472261646464e-11,7.126699349918821e-15,1.7434818859296395e-18
4369488,6.741375109833373e-08,1.3957576466990845e-11,5.831402068055782e-15,1.5015113875036529e-18
4369489,7.583240069935266e-08,1.4799441427091087e-11,6.4695131792914174e-15,1.620714960149744e-18
4369491,9.098064597586383e-08,1.6314265954742445e-11,7.617709634161627e-15,1.8352060058472214e-18
4369496,9.5044053745425e-08,1.6720606731698588e-11,7.925705069311928e-15,1.8927416851077018e-18
4369497,8.994525414439454e-08,1.6210726771595498e-11,7.53922970407111e-15,1.8205454116605904e-18
4369498,8.83662284263215e-08,1.605282419978815e-11,7.419543780154139e-15,1.7981872525952687e-18
4369502,8.47350520731852e-08,1.568970656447446e-11,7.144310329706587e-15,1.746771738858913e-18
4369524,9.954695294746512e-08,1.71708966519027e-11,8.267012778953853e-15,1.9565003278340307e-18
4369534,8.586358282884246e-08,1.580255964004021e-11,7.229849941008429e-15,1.762751130363616e-18
4369553,5.778481228450834e-08,1.299468258561254e-11,5.101554273256052e-15,1.3651707673575296e-18
4369560,8.876541037189596e-08,1.609274239434561e-11,7.449800703407654e-15,1.803839455300397e-18
4369566,9.066629487249009e-08,1.6282830844405068e-11,7.59388266173743e-15,1.8307549624657592e-18
4369567,9.328533385136685e-08,1.654473474229277e-11,7.792398807721468e-15,1.8678391526836692e-18
4369568,8.761943844938676e-08,1.5978145202094662e-11,7.362939098331423e-15,1.7876131062076665e-18
4369579,8.584217563538395e-08,1.580041892069436e-11,7.228227333030464e-15,1.7624480159614822e-18
4369593,7.482160524369972e-08,1.4698361881525777e-11,6.392897588667252e-15,1.606402637480568e-18
4395717,8.200201939969089e-08,1.5416403297125003e-11,6.937153766720618e-15,1.708073458935221e-18
4468930,5.185019939465241e-08,1.2401221296626904e-11,4.6517264973798776e-15,1.2811398250721775e-18
4469371,8.746857701894467e-08,1.5963059059050447e-11,7.351504205612937e-15,1.785476989094412e-18
4469805,9.840109788327429e-08,1.7056311145483576e-11,8.180160031425472e-15,1.9402756333925484e-18
4469807,8.424465144175454e-08,1.5640666501331383e-11,7.107139274168702e-15,1.739827928382766e-18
4469987,7.110375424318956e-08,1.432657678147474e-11,6.111094431892346e-15,1.5537598571261116e-18
4469994,6.912877334424464e-08,1.4129078691581017e-11,5.961396164851997e-15,1.5257951846169857e-18
4470378,9.545264003511967e-08,1.6761465360668064e-11,7.956674816683486e-15,1.8985270482923157e-18
4470566,8.538536388358824e-08,1.5754737745514785e-11,7.193602224684203e-15,1.7559798060440287e-18
4470573,8.336689419931917e-08,1.555289077708785e-11,7.04060762409279e-15,1.7273993556100218e-18
4470577,8.712508156202318e-08,1.5928709513358296e-11,7.325468169180854e-15,1.780613277264918e-18
4470790,1.0252987200297081e-07,1.746918855745329e-11,8.493110060993995e-15,1.998736865186534e-18
4471188,8.416025042121129e-08,1.5632226399277065e-11,7.100741902670801e-15,1.7386328551037297e-18
4472713,9.350626007134604e-08,1.6566827364290692e-11,7.809144423991705e-15,1.8709673497177378e-18
4474062,8.343374865380871e-08,1.555957622253681e-11,7.045675012838878e-15,1.7283459789047496e-18
4474224,8.608497729692609e-08,1.582469908684857e-11,7.246631049231943e-15,1.7658859575402353e-18
4474585,4.9521544793118194e-08,1.2168355836473464e-11,4.475220710122481e-15,1.2481673222222414e-18
4474777,8.397422860882058e-08,1.5613624218037995e-11,7.0866419470906825e-15,1.735998885800097e-18
4476947,9.091013310717989e-08,1.630721466787405e-11,7.61236494740961e-15,1.8342075813655027e-18
4476954,7.9333713619343e-08,1.5149572719090162e-11,6.734903329024328e-15,1.670291677176322e-18
4477692,7.080840473102362e-08,1.4297041830258142e-11,6.088707729232968e-15,1.5495778661064028e-18
4628690,6.872387871941593e-08,1.408858922909836e-11,5.9307062357984554e-15,1.5200620934311063e-18
4628823,8.277814279939318e-08,1.5494015637095248e-11,6.995981843492109e-15,1.7190629508898138e-18
4629337,8.113947436674602e-08,1.5330148793830492e-11,6.871775161415825e-15,1.6958602829072109e-18
4630702,9.207016461023212e-08,1.6423217818179294e-11,7.70029223106721e-15,1.850633006593961e-18
4630909,8.7644480561351e-08,1.5980649413291083e-11,7.364837223404985e-15,1.7879676891104136e-18
4631605,8.077043891797398e-08,1.529324524895328e-11,6.843803261947145e-15,1.6906349384622484e-18
4633094,6.165865208315847e-08,1.3382066565476456e-11,5.395180963499123e-15,1.4200222656074875e-18
4634038,7.274949799457776e-08,1.4491151156613584e-11,6.235837404195468e-15,1.5770627078353414e-18
4634231,7.567985742092965e-08,1.478418709924879e-11,6.457950806996642e-15,1.6185550289692129e-18
4634717,8.917596456112274e-08,1.6133797813268295e-11,7.480919612297583e-15,1.809652682889159e-18
4635105,7.993904065910974e-08,1.5210105423066837e-11,6.780785498768104e-15,1.6788627840853077e-18
4635111,9.26589252352827e-08,1.6482093880684358e-11,7.744918710907657e-15,1.858969541936996e-18
4635864,6.033158831866391e-08,1.3249360189027717e-11,5.2945930814073485e-15,1.4012317529536264e-18
4636204,9.147815835089077e-08,1.6364017192245154e-11,7.65541974083292e-15,1.842250514806449e-18
4659569,1.0387355740775859e-07,1.7603557097932072e-11,8.594957818940617e-15,2.017762731371066e-18
4697633,1.0328681844338983e-07,1.7544883201495193e-11,8.550484575569849e-15,2.0094548216612822e-18
4722579,9.653982037132578e-08,1.687018339428869e-11,8.03908017684571e-15,1.9139209399885503e-18
4747357,7.947731136637087e-08,1.516393249379295e-11,6.74578765397782e-15,1.6723249444199919e-18
4920903,9.2619760540354e-08,1.6478177411191488e-11,7.74195013183778e-15,1.8584149908179496e-18
4979271,7.427689650548169e-08,1.4643891007703964e-11,6.351610123964752e-15,1.5986898532782883e-18
4988454,9.248645261375396e-08,1.6464846618531476e-11,7.731845747736892e-15,1.856527421924374e-18
5003498,8.347863490368885e-08,1.5564064847524825e-11,7.049077270463047e-15,1.728981544179703e-18
5005498,9.195087978421318e-08,1.6411289335577406e-11,7.691250760464195e-15,1.8489439972993785e-18
5082818,9.00497882046831e-08,1.622118017762436e-11,7.547153106105179e-15,1.8220255580071162e-18
5084146,9.210795787738243e-08,1.6426997144894323e-11,7.703156859581457e-15,1.851168139029661e-18
5113032,8.785233943935448e-08,1.600143530109143e-11,7.380592370122016e-15,1.7909108595758154e-18
5119267,1.032983030753301e-07,1.7546031664689217e-11,8.551355079937755e-15,2.009617437902923e-18
5152822,4.701771159653127e-08,1.1917972516814758e-11,4.285436854142447e-15,1.212714384222834e-18
5158928,8.915783919382252e-08,1.6131985276538275e-11,7.479545757960173e-15,1.8093960373889765e-18
5168640,8.249139645974215e-08,1.546534100313015e-11,6.974247238287054e-15,1.715002776188455e-18
5179950,5.232474669372416e-08,1.2448676026534084e-11,4.687695912748883e-15,1.2878591608469044e-18
5180212,7.92871871846476e-08,1.5144920075620624e-11,6.7313767497803385e-15,1.6696328877622194e-18
5180213,7.302678817829127e-08,1.4518880174984936e-11,6.256855258085373e-15,1.5809889884296077e-18
5221296,6.782417266513695e-08,1.3998618623670945e-11,5.862510924520751e-15,1.5073227372298437e-18
5231552,7.966912754607455e-08,1.5183114111763314e-11,6.760326807094388e-15,1.675040958863601e-18
5232324,5.685898136735134e-08,1.2902099493896834e-11,5.031378767282615e-15,1.3520614970800046e-18
5251503,5.361561178224003e-08,1.2577762535385673e-11,4.785540032070596e-15,1.3061371196227267e-18
5255805,6.273180132409756e-08,1.3489381489569774e-11,5.4765228041872165e-15,1.435217484504169e-18
5270766,8.058081850797151e-08,1.5274283207953038e-11,6.829430542297994e-15,1.6879500149424212e-18
5272139,9.806668066379263e-08,1.7022869423535403e-11,8.154812101097749e-15,1.935540464546486e-18
5273648,8.858814407487949e-08,1.6075015764643954e-11,7.436364392462924e-15,1.8013294594084677e-18
5274428,9.879465703749213e-08,1.7095667060905374e-11,8.209990762140887e-15,1.9458482203814108e-18
5274976,1.0622092145038851e-07,1.7838293502195073e-11,8.772881731766124e-15,2.0510001498935295e-18
5275422,7.3314172133796e-08,1.454761857053541e-11,6.278638192865862e-15,1.5850581914301998e-18
5276454,7.651714368977243e-08,1.486791572613306e-11,6.521414865575592e-15,1.6304105544161565e-18
5276507,7.648454108801913e-08,1.486465546595773e-11,6.518943675608082e-15,1.6299489190244078e-18
5276520,7.137743994259578e-08,1.4353945351415371e-11,6.13183907551745e-15,1.5576351001517253e-18
5276854,8.85051863441199e-08,1.6066719991567995e-11,7.430076418468343e-15,1.800154822340311e-18
5277135,8.000643640888595e-08,1.5216844998044466e-11,6.785893916248403e-15,1.6798170718315912e-18
5278688,9.273375290177363e-08,1.648957664733345e-11,7.750590447786934e-15,1.8600290616463596e-18
5278689,8.601179156201251e-08,1.581738051335722e-11,7.241083766372382e-15,1.764849686703236e-18
5278690,7.897439315712717e-08,1.511364067286857e-11,6.707667799539057e-15,1.6652038917414849e-18
5279172,9.391387427973304e-08,1.66075887851294e-11,7.840040490201445e-15,1.8767389487512985e-18
5280335,8.604248864223978e-08,1.5820450221379942e-11,7.24341052290744e-15,1.7652843409300207e-18
5280343,8.876449582186328e-08,1.609265093934234e-11,7.449731382962536e-15,1.803826505761406e-18
5280346,9.869224364773604e-08,1.7085425721929762e-11,8.202228101258211e-15,1.944398101594632e-18
5280360,8.965448286615728e-08,1.6181649643771763e-11,7.51719001929205e-15,1.8164282459830173e-18
5280363,8.54434698586156e-08,1.5760548343017517e-11,7.198006502098213e-15,1.7568025555518023e-18
5280373,9.054299014508415e-08,1.627050037166447e-11,7.584536493366647e-15,1.8290090335190083e-18
5280378,9.211275294739883e-08,1.6427476651895967e-11,7.70352031305697e-15,1.851236034654747e-18
5280443,1.0323942102069458e-07,1.754014345922567e-11,8.546891977766263e-15,2.0087836995232592e-18
5280445,1.0130281347348657e-07,1.7346482704504834e-11,8.400102308098895e-15,1.9813623731370073e-18
5280450,9.618083484574879e-08,1.683428484173098e-11,8.011870034661358e-15,1.9088378970772597e-18
5280453,8.425354461117009e-08,1.564155581827294e-11,7.107813352612053e-15,1.7399538509020203e-18
5280489,6.56494628464978e-08,1.3781147641808204e-11,5.6976737398475545e-15,1.4765300101138418e-18
5280492,8.799121577972332e-08,1.6015322935128323e-11,7.391118825085365e-15,1.792877274228114e-18
5280567,9.707055964700491e-08,1.6923257321856624e-11,8.079308793670401e-15,1.921435924077806e-18
5280581,9.393528991996259e-08,1.660973034915236e-11,7.841663738422051e-15,1.8770421827551902e-18
